	Gene	SRR7218579	SRR7218580	SRR7218581	SRR7218582	SRR7218583	SRR7218584	SRR7218585	SRR7218586	baseMean	log2FoldChange	lfcSE	pvalue	padj
21	hsa-miR-106b-3p&NA&iso-22-3FN4R5ZIM	4.57672450360871	0.373678319527796	5.16283073354911	0.652502766128169	1.37193982183138	0	2.06824580355042	1.52238459684804	1.96603831813045	-0.121848628614786	0.730094783403654	0.721106885481241	NA
22	hsa-miR-106b-3p&iso_3p:-1&iso-21-3FN4R5ZI0	4.57672450360871	2.24206991716678	2.58141536677456	4.56751936289719	4.11581946549415	5.48627709260151	1.37883053570028	1.52238459684804	3.3088801051364	0.0611381126661078	0.656975410277799	0.879418882762567	0.915021845140934
23	hsa-miR-106b-3p&iso_3p:-2&iso-20-3FN4R5ZI	6.10229933814495	2.98942655622237	2.58141536677456	3.26251383064085	7.20268406461477	16.4588312778045	4.82590687495098	0	5.42788466364413	-0.281383745890971	0.670236137509352	0.500728313147787	0.616003896030731
24	hsa-miR-106b-3p&iso_3p:-3&iso-19-3FN4R5KM	3.05114966907247	2.24206991716678	2.58141536677456	0	1.71492477728923	1.82875903086717	1.37883053570028	3.04476919369609	1.98023981132082	-0.151462454052397	0.72005142606079	0.679091821978081	NA
25	hsa-miR-106b-3p&iso_add3p:1&iso-22-3FN4R5ZIN	1.52557483453624	0.747356639055592	2.58141536677456	0.652502766128169	1.02895486637354	0	3.4470763392507	1.52238459684804	1.43815817612085	-0.167249099872341	0.745262161462341	0.619610514090674	NA
26	hsa-miR-10a-5p&iso_3p:-1&iso-22-UR9PHSDZN	3.05114966907247	6.35253143197253	0	0.652502766128169	5.83074424278338	5.48627709260151	22.0612885712045	12.1790767747843	6.95169631856836	-0.833561311264082	0.857801118146309	0.105666993845694	0.240920745968183
27	hsa-miR-10b-5p&NA&iso-23-UR9PBSDZ00	0	0	5.16283073354911	0	2.05790973274708	5.48627709260151	3.4470763392507	0	2.01926173726855	-0.11170000890244	0.755267055686196	0.718858020584361	NA
28	hsa-miR-10b-5p&iso_3p:-1&iso-22-UR9PBSDZN	13.7301735108261	8.59460134913931	2.58141536677456	1.30500553225634	20.2361123720129	10.972554185203	48.9484840173599	54.8058454865296	20.1467739775127	-1.30560493788853	0.859325688497479	0.0235331647079197	0.0988475397501515
29	hsa-miR-10b-5p&iso_3p:-2&iso-21-UR9PBSDZ0	1.52557483453624	1.12103495858339	5.16283073354911	0	0.342984955457846	3.65751806173434	2.06824580355042	3.04476919369609	2.11536981763843	-0.280556036285838	0.772201010501005	0.39603841032193	NA
30	hsa-miR-10b-5p&iso_5p:+1&iso-22-07S20UIYP	0	0.373678319527796	0	0	0.685969910915692	3.65751806173434	6.8941526785014	0	1.4514148713349	-0.572632202430806	1.02287773229297	0.120718131711615	NA
31	hsa-miR-10b-5p&iso_add3p:1&iso-24-UR9PBSDZ2L	0	0.373678319527796	0	0	0	0	5.51532214280112	1.52238459684804	0.92642313239712	-0.413035139020239	0.940778170906685	0.151967229843096	NA
32	hsa-miR-10b-5p&iso_add3p:1,iso_5p:+1&iso-23-07S20UIY0L	0	0	0	0	0	3.65751806173434	2.75766107140056	9.13430758108826	1.9436858392779	-4.57804249637599	3.48880376284562	0.00540990655303724	NA
33	hsa-miR-1180-3p&iso_add3p:1&iso-22-ZR69Q4RWL	0	0.747356639055592	0	1.30500553225634	1.02895486637354	3.65751806173434	0.68941526785014	0	0.928531295908744	-0.0378107314048503	0.760678041286803	0.92071519700385	NA
